TCS	['TCS', 'TCS Consultant', 'TCS Manager', 'TCS Project Manager', 'TCS Associate', 'Assistant Consultant at TCS', 'IT Analyst at TCS', 'TCS Engagement Manager', 'TCS Engineer']	Tata Consultancy Services
T&D	['Analista de T&D', 'T&D Manager', 'T&D', 'Head of T&D', 'Coordenadora de T&D', 'T&D manager', 'T&D Specialist', 'T&D Coordinator', 'Coordenador de T&D', 'Analista T&D', 'Assistente de T&D', 'Analista de Recursos Humanos - T&D', 'Consultora de T&D', 'T&D Supervisor', 'Gerente de T&D', 'T&D Project Manager', 'Estagi\xc3\xa1ria de T&D', 'T&D Consultant', 'Instrutor de T&D', 'Analista de RH - T&D', 'T&D Analyst', 'T&D Engineer', 'T&D Director', 'T&D specialist', 'Consultora T&D']	Training and Development
TDA	['TDA', 'Network TDA']	Technical Design Authority
TDCJ	['TDCJ']	Texas Department of Criminal Justice
TD	['FX TD', 'Lighting TD', 'TD', 'Character TD', 'Senior Lighting TD', 'Pipeline TD', 'Generalist TD', 'Charg\xc3\xa9 de TD', 'Senior FX TD', 'Charg\xc3\xa9e de TD', 'Rigging TD', 'Process TD Engineer', 'Creature TD', 'Layout TD', 'Hoofd TD', 'Houdini FX TD', 'Environment TD', 'Crowd TD', 'VFX TD', 'Lead Lighting TD', 'Animation TD', 'Compositing TD', 'Freelance Lighting TD', 'Medewerker TD', 'Lead FX TD', 'Fx TD', 'Effects TD', 'Lead Character TD', 'Senior Character TD', 'Creature FX TD', 'TD Generalist', 'Freelance FX TD', 'Freelance Character TD', 'Matchmove TD', 'Senior TD', 'Senior Process TD Engineer', 'TD Bank', 'Engineering TD Manager', 'Senior Pipeline TD', 'Senior Creature TD', 'Groom TD', 'Modelling TD', 'Chef TD', 'Fluid TD', 'Junior FX TD', 'Freelance TD', 'Houdini TD', 'Modeling TD', 'TD Process Engineer', 'Camera TD', 'Sr. Lighting TD', 'Render TD', 'Rigger TD', 'TD medewerker', 'Cloth TD', 'Junior Pipeline TD', 'Character FX TD', 'Character Rigger TD', 'Lead Pipeline TD', 'Assistant TD', 'Massive TD', 'Manager TD', 'Junior Rigging TD', 'TD Intern', 'Lead TD', 'Junior Lighting TD', 'Sr. Process TD Engineer', 'FX TD / Artist', 'Director / TD', 'charg\xc3\xa9 de TD', 'CFX TD', 'Junior TD', '3D Generalist / Lighting TD', 'Technical Animation TD', '3D Generalist TD', 'Lighting/Lookdev TD', 'Motion Capture TD', 'Freelance Lighting TD / Nuke Compositor', 'Asset TD', 'TD Engineer', 'Lighting/Compositing TD', 'Shot TD', 'Lighter TD', 'Monteur TD', 'Sr. FX TD', 'hoofd TD', 'Registered shareholder (via TD Ameritrade)', 'Lead Creature TD', 'Lead Rigging TD', 'lighting TD', 'medewerker TD', 'Charg\xc3\xa9 de cours et de TD', 'Maya TD', 'Rendering TD', 'Cloth/Hair TD', 'Cloth and Hair TD', 'Digital Matte Painter / Environment TD', 'Teamleider TD', 'Lighting TD / Compositor', 'Contract lighting TD', 'TD Lighting', 'Senior Creature FX TD', 'Lead Crowd TD', 'Senior Rigging TD', 'Lighting & Rendering TD', 'Lighting and Rendering TD', '3d Effects TD', 'Lighting and Compositing TD', 'CG Lighting TD', 'Lighting and Look Development TD', 'Stagiair TD', 'TD Manager']	Technical Developer (TD)
TDP	['TDP Intern', 'TDP', 'TDP Engineer', 'TDP Associate']	Technical Development Program
TDT	['TDT Counselor', 'TDT']	Therapeutic Day Treatment
TEAP	['TEAP', 'TEAP Specialist']	Trainee Employee Assistance Program
TECDP	['TECDP Associate', 'TECDP Intern', 'TECDP Analyst']	Technology Early Career Development Program
TECH	['TECH', 'LAB TECH', 'PHARMACY TECH', 'HVAC TECH', 'SERVICE TECH', 'IT TECH', 'MED TECH', 'AUTO TECH', 'MRI TECH', 'ER TECH', 'CT TECH', 'SUPPLY TECH', 'FIELD TECH', 'MAINTENANCE TECH', 'COMPUTER TECH', 'NDT TECH', 'RAD TECH', 'PATIENT CARE TECH', 'LEAD TECH', 'EKG TECH', 'SURGICAL TECH', 'ELECTRONIC TECH', 'ROV PILOT TECH', 'ENGINEERING TECH', 'XRAY TECH', 'FIELD SERVICE TECH', 'ACCOUNTING TECH', 'EEG TECH', 'HIM TECH', 'VET TECH', 'X-RAY TECH', 'CAD TECH', 'QA TECH', 'NAIL TECH', 'INSTRUMENT TECH', 'ED TECH', 'OR TECH', 'NURSE TECH', 'PC TECH', 'PHARM TECH', 'FLOOR TECH', 'ULTRASOUND TECH', 'HVAC SERVICE TECH', 'RADIOLOGY TECH', 'MENTAL HEALTH TECH', 'SENIOR TECH', 'AV TECH', 'CERTIFIED PHARMACY TECH', 'QC TECH', 'MEDICAL LAB TECH', 'MEDICAL TECH', 'TECH II', 'SPD TECH', 'MASTER TECH', 'TECH 1', 'UXO TECH II', 'TECH III', 'ENG TECH', 'ELECTRICAL TECH', 'CABLE TECH', 'ECHO TECH', 'CNA/MED TECH', 'PRODUCTION TECH', 'UXO TECH 1', 'TECH 2', 'NDE TECH', 'EVS TECH', 'ELEC TECH', 'REHAB TECH', 'NOC TECH', 'OB TECH', 'GIS TECH', 'DENTAL TECH', 'AVIONICS TECH', 'CADD TECH', 'QUALITY TECH', 'ACCT TECH', 'MONITOR TECH', 'HVACR TECH', 'I&E TECH', 'MED LAB TECH', 'HEALTH TECH', 'HR TECH', 'DATA TECH', 'HVAC/R TECH', 'MAINT TECH', 'PROCESS TECH', 'ELECTRONICS TECH', 'MEDICAL RECORDS TECH', 'A/V TECH', 'E&I TECH', 'STERILE PROCESSING TECH', 'PARTS TECH', 'PSYCH TECH', 'ADMIN TECH', 'MECH TECH', 'EOD TECH', 'MECHANICAL TECH', 'RF TECH', 'OFFICE TECH', 'TECH IV', 'LUBE TECH', 'MAINT. TECH', 'REPAIR TECH', 'TELECOM TECH', 'I/E TECH', 'SYSTEMS TECH', 'CARDIOVASCULAR TECH', 'DIALYSIS TECH', 'A/C TECH', 'ORTHO TECH', 'SLEEP TECH', 'DIESEL TECH', 'QUALITY CONTROL TECH', 'SUPPORT TECH', 'TEST TECH', 'STAGE TECH']	Technician
Tech.	['Tech. Lead', 'Tech. Support', 'Tech. Manager', 'Tech. Director', 'Tech. Support Engineer', 'Tech. Consultant', 'Tech. Specialist', 'Tech. Assistant', 'Tech. Engineer', 'Tech. Analyst', 'Tech. Support Specialist', 'Tech. Sachbearbeiter', 'Tech. support', 'Tech. Writer', 'Tech. Architect', 'Sr. Tech. Consultant', 'Tech. Advisor', 'Sr. Tech. Lead', 'Tech. Superintendent', 'Tech. Supervisor', 'Tech. Executive', 'Tech. Support Manager', 'Tech. Support Executive', 'Tech. Associate', 'Tech. Designer', 'Tech. Project Manager', 'Tech. Team Lead', 'Tech. Asst.', 'Tech. Lead.', 'Tech. Leader', 'Tech. Rep.', 'Tech. Officer', 'Tech. Recruiter', 'Tech. Sales Manager', 'Tech. Kaufmann', 'Tech. Service Manager', 'Member of Tech. Staff', 'Sr. Tech. Specialist', 'Senior Tech. Lead', 'IT Tech. Support', 'Tech. Office Manager']	Technical
Tech.	['Tech.', 'Maintenance Tech.', 'Service Tech.', 'Pharmacy Tech.', 'Engineering Tech.', 'Lab Tech.', 'HVAC Tech.', 'Electronic Tech.', 'Field Service Tech.', 'Computer Tech.', 'Field Tech.', 'Electronics Tech.', 'Instrument Tech.', 'Quality Tech.', 'Maint. Tech.', 'Production Tech.', 'Quality Control Tech.', 'Eng. Tech.', 'Lab. Tech.', 'Patient Care Tech.', 'Senior Tech.', 'Mechanical Tech.', 'Lead Tech.', 'Process Tech.', 'Manufacturing Tech.', 'Quality Assurance Tech.', 'Electrical Tech.', 'Dental Tech.', 'Surgical Tech.', 'Mental Health Tech.', 'IT Tech.', 'Network Tech.', 'Refrigeration Tech.', 'Engineer Tech.', 'Accounting Tech.', 'Aircraft Tech.', 'Research Tech.', 'Auto Tech.', 'Sr. Engineering Tech.', 'Med. Tech.', 'Sr. Tech.', 'Vet. Tech.', 'HVAC Service Tech.', 'Instrumentation Tech.', 'I&E Tech.', 'CAD Tech.', 'Automotive Tech.', 'Medical Records Tech.', 'Measurement Tech.', 'Assembly Tech.', 'Library Tech.', 'Avionics Tech.', 'Tire Tech.', 'Senior Engineering Tech.', 'QA Tech.', 'Warehouse Tech.', 'NDT Tech.', 'Medical Tech.', 'Nail Tech.', 'Pest Control Tech.', 'Desktop Support Tech.', 'Survey Tech.', 'Civil Engineering Tech.', 'Repair Tech.', 'Sterile Processing Tech.', 'Master Tech.', 'Communications Tech.', 'Equipment Tech.', 'Test Tech.', 'Certified Pharmacy Tech.', 'Automation Tech.', 'Floor Tech.', 'Line Tech.', 'Operations Tech.', 'Facilities Tech.', 'Ultrasound Tech.', 'Anesthesia Tech.', 'GIS Tech.', 'Customer Service Tech.', 'Communication Tech.', 'Environmental Tech.', 'Safety Tech.', 'Lead Maintenance Tech.', 'Nurse Tech.', 'Emergency Medical Tech.', 'Laboratory Tech.', 'Comm. Tech.', 'R&D Tech.', 'Vet Tech.', 'Medical Laboratory Tech.', 'Kennel Tech.', 'Marine Tech.', 'Supply Tech.', 'Photo Tech.', 'Medical Lab Tech.', 'Central Office Tech.', 'Line Service Tech.', 'Aircraft Maintenance Tech.', 'Irrigation Tech.', 'Installation Tech.', 'Information Tech.', 'Physical Therapy Tech.', 'Auto Body Tech.', 'Help Desk Tech.', 'Sr. Maintenance Tech.', 'QC Tech.', 'Office Tech.', 'Audio Visual Tech.', 'IT Support Tech.', 'Inst. Tech.', 'A/V Tech.', 'Rad. Tech.', 'Corrosion Tech.', 'Pipeline Tech.', 'Dialysis Tech.', 'Architectural Tech.', 'Pharm. Tech.', 'Facility Tech.', 'Control Systems Tech.', 'UXO Tech. II', 'Diesel Tech.', 'Mechanical Engineering Tech.', 'Senior Service Tech.', 'Animal Care Tech.', 'Cable Tech.', 'Controls Tech.', 'Hydraulic Tech.', 'System Tech.', 'Manufacturing Engineer Tech.', 'Civil Engineer Tech.', 'I&C Tech.', 'Sr. Eng. Tech.', 'Generator Tech.', 'MRI Tech.', 'Calibration Tech.', 'Cardiovascular Tech.', 'Sr. Lab Tech.', 'Appliance Tech.', 'Machine Tech.', 'Veterinary Tech.', 'Operation Tech.', 'E&I Tech.', 'Laser Tech.', 'Telecom Tech.', 'Electrician / Light Tech.', 'Mech. Tech.', 'Construction Tech.', 'Valve Tech.', 'Human Service Tech.', 'Health Information Tech.', 'Elevator Tech.', 'Industrial Maintenance Tech.', 'Support Tech.', 'Ed. Tech. III', 'Cad Tech.', 'Electro-Mechanical Tech.', 'Audio Tech.', 'Rehab Tech.', 'Shop Tech.', 'Sr. Electronic Tech.', 'Elect. Tech.', 'Behavioral Health Tech.', 'Cleaning Tech.', 'Engineering Tech. II', 'Photo Lab Tech.', 'Restoration Tech.', 'Manufacturing Engineering Tech.', 'Mechanic Tech.', 'Telecommunications Tech.', 'PC Tech.', 'Lube Tech.', 'Sr. Research Tech.', 'I/E Tech.']	Technician
tech.	['tech.', 'service tech.', 'maintenance tech.', 'pharmacy tech.', 'lab tech.', 'auto tech.', 'Service tech.', 'Maintenance tech.', 'maint. tech.', 'Lab tech.', 'Pharmacy tech.', 'computer tech.', 'hvac tech.', 'electronic tech.', 'production tech.', 'instrument tech.', 'surgical tech.', 'Electronic tech.', 'field tech.', 'Field tech.', 'dental tech.', 'electrical tech.', 'HVAC tech.', 'repair tech.', 'lab. tech.', 'nail tech.', 'lead tech.', 'patient care tech.', 'field service tech.', 'tire tech.', 'aircraft tech.', 'Instrument tech.', 'Nail tech.', 'senior tech.', 'x-ray tech.', 'process tech.', 'ultrasound tech.', 'mental health tech.', 'med. tech.', 'mechanical tech.', 'Hvac tech.', 'auto body tech.', 'Auto tech.', 'Surgical tech.', 'diesel tech.', 'Field service tech.', 'automotive tech.', 'Computer tech.', 'Refrigeration tech.', 'electronics tech.', 'engineering tech.', 'Lead tech.', 'autobody tech.', 'medical supply tech.', 'Production tech.', 'warehouse tech.', 'medical tech.', 'Electronics tech.', 'manufacturing tech.', 'health tech.']	Technician
TECH	['TECH SUPPORT', 'TECH LEAD', 'TECH SUPPORT ENGINEER', 'TECH MANAGER', 'IT TECH SUPPORT', 'TECH SUPPORT SPECIALIST', 'TECH SUPERVISOR']	Technical
tech.	['tech. support', 'tech. manager']	Technical
TECH.	['TECH.', 'TECH.', 'HVAC TECH.', 'HVAC TECH.', 'SERVICE TECH.', 'SERVICE TECH.', 'LAB TECH.', 'LAB TECH.', 'MAINTENANCE TECH.', 'MAINTENANCE TECH.']	Technician
TEC.	['TEC. SEGURAN\xc3\x87A DO TRABALHO', 'TEC. SEGURAN\xc3\x87A DO TRABALHO', 'TEC. DE SEGURAN\xc3\x87A DO TRABALHO', 'TEC. DE SEGURAN\xc3\x87A DO TRABALHO', 'TEC. ENFERMAGEM', 'TEC. ENFERMAGEM', 'TEC. CONTABILIDADE', 'TEC. CONTABILIDADE', 'TEC. SEG. TRABALHO', 'TEC. SEG. TRABALHO', 'TEC. EDIFICA\xc3\x87\xc3\x95ES', 'TEC. EDIFICA\xc3\x87\xc3\x95ES']	Tecnico
Tec.	['Tec. Seguran\xc3\xa7a do Trabalho', 'Tec. Inform\xc3\xa1tica', 'Tec. Informatica', 'Tec. Administrativo', 'Tec. Enfermagem', 'Tec. de Enfermagem', 'Tec. Edifica\xc3\xa7\xc3\xb5es', 'Tec. Planejamento', 'Tec. de Seguran\xc3\xa7a do Trabalho', 'Tec. Mecanico', 'Tec. Telecomunica\xc3\xa7\xc3\xb5es', 'Tec. em Seguran\xc3\xa7a do Trabalho', 'Tec. Enfermagem do Trabalho', 'Tec. em Edifica\xc3\xa7\xc3\xb5es', 'Tec. Seg. Trabalho', 'Tec. Instrumenta\xc3\xa7\xc3\xa3o', 'Tec.', 'Tec. Manuten\xc3\xa7\xc3\xa3o', 'Tec. de Planejamento', 'Tec. Telecom', 'Tec. de Inform\xc3\xa1tica', 'Tec. Electricista', 'Tec. Mantenimiento', 'Tec. Contabilidade', 'Tec. de Informatica', 'Tec. em Inform\xc3\xa1tica', 'Tec. Seg. do Trabalho', 'Tec. Mec\xc3\xa2nico', 'Tec. Meio Ambiente', 'Tec. Qualidade', 'Tec. Instrumentista', 'Tec. Comercial', 'Tec. de Suporte', 'Tec. Agricola', 'Tec. Suporte', 'Tec. de Manuten\xc3\xa7\xc3\xa3o', 'Tec. Eletricista', 'Tec. Automa\xc3\xa7\xc3\xa3o', 'Tec. Eletr\xc3\xb4nica', 'Tec. Laboratorio', 'Tec. em edifica\xc3\xa7\xc3\xb5es', 'Tec. Seguran\xc3\xa7a Trabalho', 'Tec. Seguran\xc3\xa7a', 'Tec. em Informatica', 'Tec. em Enfermagem', 'Tec. Laborat\xc3\xb3rio', 'Tec. Eletr\xc3\xb4nico', 'Tec. informatica', 'Tec. Radiologia', 'Tec. enfermagem', 'Tec. Eletronica', 'Tec. Ambiental', 'Tec. Recursos Humanos', 'Tec. De enfermagem', 'Tec. Eletronico', 'Tec. Sistemas', 'Tec. de Enfermagem do Trabalho', 'Tec. Electromecanico', 'Service Tec.', 'Tec. de enfermagem', 'Tec. Superior', 'Tec. Adm.', 'Tec. Laboratorista']	Tecnico (Technician)
Téc.	['T\xc3\xa9c. Seguran\xc3\xa7a do Trabalho', 'T\xc3\xa9c. de Seguran\xc3\xa7a do Trabalho', 'T\xc3\xa9c. em Seguran\xc3\xa7a do Trabalho', 'T\xc3\xa9c. Seg. Trabalho', 'T\xc3\xa9c. Inform\xc3\xa1tica', 'T\xc3\xa9c. Seg. do Trabalho', 'T\xc3\xa9c. de Enfermagem', 'T\xc3\xa9c. Enfermagem', 'T\xc3\xa9c. de Planejamento', 'T\xc3\xa9c. Planejamento', 'T\xc3\xa9c. Edifica\xc3\xa7\xc3\xb5es', 'T\xc3\xa9c. em Edifica\xc3\xa7\xc3\xb5es', 'T\xc3\xa9c. de Seg. do Trabalho', 'T\xc3\xa9c. Administrativo', 'T\xc3\xa9c. Enfermagem do Trabalho', 'T\xc3\xa9c. Eletr\xc3\xb4nico', 'T\xc3\xa9c. Meio Ambiente', 'T\xc3\xa9c. Mec\xc3\xa2nico', 'T\xc3\xa9c. de Inform\xc3\xa1tica', 'T\xc3\xa9c. em Meio Ambiente', 'T\xc3\xa9c. Manuten\xc3\xa7\xc3\xa3o', 'T\xc3\xa9c. em Inform\xc3\xa1tica', 'T\xc3\xa9c. de Enfermagem do Trabalho', 'T\xc3\xa9c. Laborat\xc3\xb3rio', 'T\xc3\xa9c. em Enfermagem', 'T\xc3\xa9c. Qualidade', 'T\xc3\xa9c. Seguran\xc3\xa7a Trabalho', 'T\xc3\xa9c. Seguran\xc3\xa7a', 'T\xc3\xa9c. Instrumenta\xc3\xa7\xc3\xa3o', 'T\xc3\xa9c. Eletrot\xc3\xa9cnico', 'T\xc3\xa9c. Agr\xc3\xadcola', 'T\xc3\xa9c. Materiais', 'T\xc3\xa9c. Telecom', 'T\xc3\xa9c. em Seg. do Trabalho', 'T\xc3\xa9c. de Suporte', 'T\xc3\xa9c. Telecomunica\xc3\xa7\xc3\xb5es', 'T\xc3\xa9c. Radiologia', 'T\xc3\xa9c. Qu\xc3\xadmica', 'T\xc3\xa9c. Ambiental', 'T\xc3\xa9c. Suporte', 'T\xc3\xa9c. em Eletrot\xc3\xa9cnica', 'T\xc3\xa9c. em enfermagem', 'T\xc3\xa9c. enfermagem', 'T\xc3\xa9c. Seguran\xc3\xa7a no Trabalho', 'T\xc3\xa9c. em Instrumenta\xc3\xa7\xc3\xa3o', 'Aux. T\xc3\xa9c. de Planejamento', 'T\xc3\xa9c. Informatica', 'T\xc3\xa9c. em Eletr\xc3\xb4nica']	Tecnico
TED	['TED Fellow', 'TED Translator', 'TED Resident', 'TED Speaker', 'TED']	Technology, Entertainment, Design
TEFL	['TEFL Teacher', 'TEFL teacher', 'TEFL Volunteer', 'TEFL Instructor', 'TEFL', 'TEFL English Teacher', 'TEFL Teacher Trainer', 'TEFL Tutor', 'TEFL Trainer', 'TEFL Certified English Teacher', 'TEFL instructor', 'TEFL Educator', 'TEFL TEACHER', 'TEFL English teacher', 'Volunteer TEFL Teacher', 'TEFL Intern', 'TEFL English Language Teacher', 'TEFL volunteer', 'TEFL Student', 'English TEFL Teacher', 'Peace Corps TEFL Volunteer', 'Freelance TEFL Teacher', 'TEFL Lecturer']	Teacher, English as a Foreign Language
Temp.	['Temp.', 'Temp. Administrative Assistant', 'Temp. Worker', 'Temp. Receptionist', 'Temp. Employee', 'Temp. worker', 'Temp. Office Assistant', 'Christmas Temp.', 'Summer Temp.', 'Data Entry Temp.', 'Internship / Temp. worker', 'Office Temp.', 'Accounting Temp.', 'Temp. Sales Associate']	Temporary
temp.	['temp.']	Temporary Worker
TESL	['TESL Instructor', 'TESL Teacher', 'TESL']	Teaching English as a Second Language
TESOL	['TESOL Teacher', 'TESOL Instructor', 'TESOL teacher', 'TESOL', 'TESOL Trainer', 'TESOL English Teacher', 'TESOL Tutor', 'TESOL Teacher Trainer', 'TESOL Lecturer', 'TESOL Educator', 'TESOL instructor', 'Assistant Professor of TESOL', 'TESOL TEACHER', 'TESOL Intern']	Teachers of English to Speakers of Other Languages
TFS	['TFS', 'TFS Administrator', 'TFS Consultant']	Team Foundation Server
T.I	['Analista de T.I', 'Analista de T.I', 'T.I', 'T.I', 'Assistente de T.I', 'Assistente de T.I', 'Gerente de T.I', 'Gerente de T.I', 'Estagi\xc3\xa1rio de T.I', 'Estagi\xc3\xa1rio de T.I', 'Coordenador de T.I', 'Coordenador de T.I', 'Auxiliar de T.I', 'Auxiliar de T.I', 'Supervisor de T.I', 'Supervisor de T.I', 'Consultor de T.I', 'Consultor de T.I', 'T\xc3\xa9cnico de T.I', 'T\xc3\xa9cnico de T.I', 'T\xc3\xa9cnico em T.I', 'T\xc3\xa9cnico em T.I', 'Estagi\xc3\xa1rio em T.I', 'Estagi\xc3\xa1rio em T.I', 'Estagi\xc3\xa1rio T.I', 'Estagi\xc3\xa1rio T.I', 'Suporte T.I', 'Suporte T.I', 'Analista T.I', 'Analista T.I', 'Analista de Suporte T.I', 'Analista de Suporte T.I', 'Gestor de T.I', 'Gestor de T.I', 'Gerente T.I', 'Gerente T.I', 'Est\xc3\xa1gio em T.I', 'Est\xc3\xa1gio em T.I', 'Encarregado de T.I', 'Encarregado de T.I', 'Analista de T.I Pleno', 'Analista de T.I Pleno', 'Diretor de T.I', 'Diretor de T.I', 'Suporte de T.I', 'Suporte de T.I', 'Estagiario de T.I', 'Estagiario de T.I', 'Suporte T\xc3\xa9cnico T.I', 'Suporte T\xc3\xa9cnico T.I', 'Consultor T.I', 'Consultor T.I', 'Suporte em T.I', 'Suporte em T.I', 'T\xc3\xa9cnico T.I', 'T\xc3\xa9cnico T.I', 'Estagi\xc3\xa1ria de T.I', 'Estagi\xc3\xa1ria de T.I', 'T\xc3\xa9cnico de Suporte em T.I', 'T\xc3\xa9cnico de Suporte em T.I', 'Auxiliar T.I', 'Auxiliar T.I', 'Estagiario T.I', 'Estagiario T.I', 'Estagiario em T.I', 'Estagiario em T.I', 'Aprendiz de T.I', 'Aprendiz de T.I', 'Analista de Suporte em T.I', 'Analista de Suporte em T.I', 'Instrutor de T.I', 'Instrutor de T.I']	IT (TI)
